country,product,kcal/country/year,kg_proteins/country/year,kg/country/year,energy_weight_ratio,prot_weight_ratio
Antigua-et-Barbuda,"Mollusques, Autres",164250000.0,22666.5,932400.0,176.15830115830116,0.02430984555984556
Antigua-et-Barbuda,Blé,16359300000.0,443146.5,5585400.0,2928.939735739607,0.07934015468901064
Antigua-et-Barbuda,Riz (Eq Blanchi),3613500000.0,74898.0,851400.0,4244.186046511628,0.08797040169133193
Antigua-et-Barbuda,Maïs,722700000.0,16096.5,219600.0,3290.9836065573772,0.07329918032786885
Antigua-et-Barbuda,Avoine,492750000.0,21024.000000000004,240300.0,2050.561797752809,0.08749063670411987
Antigua-et-Barbuda,"Céréales, Autres",197100000.0,4927.499999999999,90900.0,2168.3168316831684,0.0542079207920792
Antigua-et-Barbuda,Manioc,131400000.0,985.5,126000.0,1042.857142857143,0.007821428571428571
Antigua-et-Barbuda,Pommes de Terre,821250000.0,19053.0,1406700.0,583.8131797824697,0.013544465770953295
Antigua-et-Barbuda,Patates douces,262800000.0,2956.4999999999995,286200.0,918.2389937106918,0.010330188679245282
Antigua-et-Barbuda,Ignames,98550000.0,1971.0,124200.0,793.4782608695652,0.015869565217391305
Antigua-et-Barbuda,Racines nda,131400000.0,2956.4999999999995,162000.0,811.1111111111111,0.01825
Antigua-et-Barbuda,Haricots,459900000.0,28908.0,133200.0,3452.7027027027025,0.21702702702702703
Antigua-et-Barbuda,Pois,197100000.0,13140.000000000002,56700.0,3476.190476190476,0.23174603174603178
Antigua-et-Barbuda,Légumineuses Autres,262800000.0,18067.5,75600.0,3476.190476190476,0.23898809523809525
Antigua-et-Barbuda,Noix,164250000.0,3942.0,62100.0,2644.927536231884,0.06347826086956522
Antigua-et-Barbuda,Arachides Decortiquees,459900000.0,21024.000000000004,76500.0,6011.764705882353,0.27482352941176474
Antigua-et-Barbuda,Coco (Incl Coprah),131400000.0,985.5,77400.0,1697.6744186046512,0.012732558139534883
Antigua-et-Barbuda,"Plantes Oleiferes, Autre",32850000.0,985.5,6300.0,5214.285714285715,0.15642857142857142
Antigua-et-Barbuda,Huil Plantes Oleif Autr,2857950000.0,2956.4999999999995,332100.0,8605.69105691057,0.008902439024390243
Antigua-et-Barbuda,Tomates,229950000.0,9854.999999999998,1080000.0,212.91666666666666,0.009124999999999998
Antigua-et-Barbuda,Oignons,229950000.0,6898.499999999999,534600.0,430.13468013468014,0.012904040404040402
Antigua-et-Barbuda,"Légumes, Autres",1511100000.0,64057.5,5074200.0,297.8006385242994,0.012624157502660518
Antigua-et-Barbuda,"Oranges, Mandarines",229950000.0,3942.0,1576800.0,145.83333333333334,0.0025
Antigua-et-Barbuda,Citrons & Limes,65700000.0,1971.0,407700.0,161.14790286975716,0.004834437086092715
Antigua-et-Barbuda,Bananes,624150000.0,6898.499999999999,1027800.0,607.2679509632225,0.006711908931698774
Antigua-et-Barbuda,Bananes plantains,164250000.0,1971.0,223200.0,735.8870967741935,0.008830645161290323
Antigua-et-Barbuda,Ananas,262800000.0,1971.0,701100.0,374.8395378690629,0.002811296534017972
Antigua-et-Barbuda,Raisin,262800000.0,2956.4999999999995,379800.0,691.9431279620853,0.007784360189573458
Antigua-et-Barbuda,"Fruits, Autres",3810600000.0,41062.5,9320400.0,408.84511394360754,0.004405658555426806
Antigua-et-Barbuda,Café,98550000.0,5912.999999999999,182699.99999999997,539.4088669950739,0.032364532019704434
Antigua-et-Barbuda,Feve de Cacao,624150000.0,6898.499999999999,90000.0,6935.0,0.07665
Antigua-et-Barbuda,Thé,32850000.0,7883.999999999999,81000.0,405.55555555555554,0.09733333333333333
Antigua-et-Barbuda,Poivre,98550000.0,3942.0,36000.0,2737.5,0.1095
Antigua-et-Barbuda,"Épices, Autres",328500000.0,8869.5,92700.0,3543.6893203883496,0.09567961165048544
Antigua-et-Barbuda,Bière,558450000.0,4927.499999999999,1555200.0,359.08564814814815,0.0031684027777777774
Antigua-et-Barbuda,Aliments pour enfants,197100000.0,7883.999999999999,50400.0,3910.714285714286,0.15642857142857142
Arabie saoudite,Viande de Bovins,336722720000.0,26201236.65,185947050.0,1810.8527131782946,0.14090697674418604
Arabie saoudite,Viande d'Ovins/Caprins,452471155000.0,26306462.5,188541660.0,2399.847094801223,0.13952599388379205
Arabie saoudite,Viande de Volailles,1820407205000.0,183408656.55,1414062450.0,1287.3598369011213,0.1297033639143731
Arabie saoudite,"Viande, Autre",84180680000.0,6313550.999999999,49297590.0,1707.6023391812867,0.12807017543859647
Arabie saoudite,Abats Comestible,126271020000.0,18940653.0,108685330.0,1161.8037135278514,0.1742705570291777
Arabie saoudite,"Beurre, Ghee",389335645000.0,420903.4,53045360.0,7339.673913043478,0.007934782608695653
Arabie saoudite,Crème,136793605000.0,1894065.3,68901310.0,1985.3556485355648,0.027489539748953976
Arabie saoudite,Graisses Animales Crue,147316190000.0,105225.85,17585690.0,8377.04918032787,0.00598360655737705
Arabie saoudite,Oeufs,220974285000.0,16520458.45,154811730.0,1427.3743016759777,0.10671322160148976
Arabie saoudite,Lait - Excl Beurre,1473161900000.0,100595912.6,2411545850.0,610.8786610878661,0.04171428571428571
Arabie saoudite,Poissons Eau Douce,84180680000.0,12627101.999999998,135208010.0,622.6012793176973,0.09339019189765457
Arabie saoudite,Perciform,21045170000.0,3156775.4999999995,39207440.0,536.7647058823529,0.08051470588235293
Arabie saoudite,Poissons Pelagiques,136793605000.0,16836136.000000004,150487380.0,909.0038314176245,0.11187739463601536
Arabie saoudite,"Poissons Marins, Autres",10522585000.0,2104517.0000000005,20756880.0,506.94444444444446,0.10138888888888892
Arabie saoudite,Crustacés,21045170000.0,4314259.8500000015,40072310.0,525.1798561151079,0.10766187050359716
Arabie saoudite,Blé,8386500245000.0,251068878.1,2579330630.0,3251.4250586788867,0.09733877277299653
Arabie saoudite,Riz (Eq Blanchi),4051195225000.0,77446225.60000001,1038420580.0,3901.304830649639,0.07458078845086064
Arabie saoudite,Maïs,1957200810000.0,51244988.95,598778330.0,3268.6567164179105,0.0855825710158883
Arabie saoudite,Avoine,42090340000.0,1683613.6,17873980.0,2354.8387096774195,0.09419354838709677
Arabie saoudite,Millet,52612925000.0,1473161.9,14126210.0,3724.4897959183672,0.10428571428571427
Arabie saoudite,Sorgho,336722720000.0,9680778.2,103496110.0,3253.4818941504177,0.0935376044568245
Arabie saoudite,"Céréales, Autres",189406530000.0,5156066.6499999985,85910420.0,2204.6979865771814,0.06001677852348992
Arabie saoudite,Pommes de Terre,410380815000.0,6524002.7,669985960.0,612.5215146299483,0.009737521514629949
Arabie saoudite,Haricots,31567755000.0,1788839.4500000004,7783830.0,4055.5555555555557,0.22981481481481486
Arabie saoudite,Pois,31567755000.0,2104517.0000000005,9513570.0,3318.181818181818,0.22121212121212125
Arabie saoudite,Légumineuses Autres,547174420000.0,35250659.75,159424370.0,3432.1880650994576,0.22111211573236889
Arabie saoudite,Noix,178883945000.0,4945614.95,79568040.0,2248.1884057971015,0.06215579710144928
Arabie saoudite,Arachides Decortiquees,73658095000.0,3472453.0500000007,13549630.0,5436.170212765957,0.2562765957446809
Arabie saoudite,Graines de tournesol,10522585000.0,420903.4,3747770.0,2807.6923076923076,0.11230769230769232
Arabie saoudite,Coco (Incl Coprah),31567755000.0,315677.55,23351490.0,1351.851851851852,0.013518518518518518
Arabie saoudite,Olives,21045170000.0,210451.7,16720820.0,1258.6206896551723,0.012586206896551724
Arabie saoudite,"Plantes Oleiferes, Autre",21045170000.0,1473161.9,5765800.0,3650.0,0.2555
Arabie saoudite,Huil Plantes Oleif Autr,378813060000.0,315677.55,44396660.0,8532.467532467532,0.00711038961038961
Arabie saoudite,Tomates,168361360000.0,8733745.549999999,848149180.0,198.50441876274644,0.01029741672331747
Arabie saoudite,Oignons,157838775000.0,5261292.5,372182390.0,424.0898528272657,0.014136328427575524
Arabie saoudite,"Légumes, Autres",473516325000.0,20308589.05,1818245030.0,260.4249246868559,0.011169335658791819
Arabie saoudite,"Oranges, Mandarines",84180680000.0,1367936.05,313371230.0,268.6292548298068,0.004365225390984361
Arabie saoudite,Citrons & Limes,10522585000.0,105225.85,34018220.0,309.3220338983051,0.003093220338983051
Arabie saoudite,Pamplemousse,10522585000.0,105225.85,26810970.0,392.4731182795699,0.0039247311827956995
Arabie saoudite,"Agrumes, Autres",21045170000.0,420903.4,84468970.0,249.1467576791809,0.004982935153583618
Arabie saoudite,Bananes,105225850000.0,1788839.4500000004,183929020.0,572.1003134796239,0.009725705329153607
Arabie saoudite,Bananes plantains,84180680000.0,947032.6499999998,112721390.0,746.8030690537084,0.008401534526854219
Arabie saoudite,Pommes,105225850000.0,526129.2500000001,301551340.0,348.9483747609943,0.0017447418738049717
Arabie saoudite,Ananas,31567755000.0,210451.7,63423800.0,497.72727272727275,0.003318181818181818
Arabie saoudite,Dattes,1536297410000.0,14836844.850000005,987393250.0,1555.912408759124,0.015026277372262779
Arabie saoudite,Raisin,115748435000.0,1052258.5000000002,174415450.0,663.6363636363636,0.00603305785123967
Arabie saoudite,"Fruits, Autres",147316190000.0,1788839.4500000004,356038150.0,413.7651821862348,0.0050242914979757095
Arabie saoudite,Café,42090340000.0,3156775.4999999995,80144620.0,525.1798561151079,0.03938848920863309
Arabie saoudite,Feve de Cacao,357767890000.0,4524711.550000002,56216550.0,6364.102564102564,0.08048717948717951
Arabie saoudite,Thé,10522585000.0,3367227.2,34018220.0,309.3220338983051,0.09898305084745763
Arabie saoudite,Poivre,10522585000.0,631355.1,5477510.0,1921.0526315789473,0.11526315789473683
Arabie saoudite,Piments,10522585000.0,210451.7,2018030.0,5214.285714285715,0.10428571428571429
Arabie saoudite,"Épices, Autres",315677550000.0,8944197.249999998,86775290.0,3637.873754152824,0.10307308970099666
Arabie saoudite,Aliments pour enfants,105225850000.0,4419485.699999998,28829000.0,3650.0,0.15329999999999994
Argentine,Viande de Bovins,5234215340000.0,412534833.3,2299424080.0,2276.315789473684,0.1794078947368421
Argentine,Viande d'Ovins/Caprins,136150110000.0,8471562.400000002,64655760.0,2105.769230769231,0.13102564102564107
Argentine,Viande de Suides,1210223200000.0,48408928.00000001,435597460.0,2778.3063748810655,0.11113225499524264
Argentine,Viande de Volailles,2511213140000.0,187282040.2,1602302360.0,1567.252974650802,0.11688308329022244
Argentine,"Viande, Autre",45383370000.0,7866450.800000002,43103840.0,1052.8846153846155,0.18250000000000005
Argentine,Abats Comestible,242044640000.0,42055256.2,230439760.0,1050.3597122302158,0.18250000000000002
Argentine,"Beurre, Ghee",272300220000.0,302555.80000000005,38130320.0,7141.304347826087,0.007934782608695654
Argentine,Crème,15127790000.0,151277.90000000002,4144600.0,3650.0,0.036500000000000005
Argentine,Oeufs,620239390000.0,46896149.0,472069940.0,1313.8718173836698,0.09934152765583845
Argentine,Lait - Excl Beurre,3872714240000.0,226009182.6,8085285680.0,478.9829813409883,0.027953147426696738
Argentine,Perciform,45383370000.0,8925396.099999998,109002980.0,416.34980988593156,0.08188212927756652
Argentine,Poissons Pelagiques,90766740000.0,11648398.3,62583460.0,1450.3311258278145,0.18612582781456954
Argentine,Cephalopodes,45383370000.0,8925396.099999998,62583460.0,725.1655629139073,0.14261589403973507
Argentine,Blé,13267071830000.0,353536452.30000013,4273497060.0,3104.500048491902,0.082727669479197
Argentine,Riz (Eq Blanchi),1361501100000.0,27381299.9,363481420.0,3745.7240592930443,0.07533067274800456
Argentine,Maïs,1300989940000.0,29650468.4,432696240.0,3006.704980842912,0.06852490421455938
Argentine,Avoine,60511160000.0,2269168.4999999995,26525440.0,2281.25,0.08554687499999998
Argentine,"Céréales, Autres",45383370000.0,1361501.1,19479620.0,2329.7872340425533,0.0698936170212766
Argentine,Manioc,75638950000.0,453833.7,78332940.0,965.6084656084656,0.0057936507936507935
Argentine,Pommes de Terre,907667400000.0,32222192.7,1361501100.0,666.6666666666666,0.023666666666666666
Argentine,Patates douces,317683590000.0,3781947.5,372599540.0,852.6140155728588,0.010150166852057841
Argentine,Edulcorants Autres,998434140000.0,151277.90000000002,278931580.0,3579.4947994056465,0.0005423476968796435
Argentine,Haricots,30255580000.0,1966612.7,9118120.0,3318.181818181818,0.21568181818181817
Argentine,Pois,30255580000.0,1512779.0000000002,7045820.0,4294.117647058823,0.21470588235294122
Argentine,Légumineuses Autres,60511160000.0,4387059.1,19065160.0,3173.913043478261,0.2301086956521739
Argentine,Noix,45383370000.0,1210223.2000000002,18236240.0,2488.6363636363635,0.06636363636363637
Argentine,Arachides Decortiquees,15127790000.0,605111.6000000001,2072300.0,7300.0,0.29200000000000004
Argentine,Coco (Incl Coprah),15127790000.0,151277.90000000002,9947040.0,1520.8333333333333,0.015208333333333336
Argentine,Tomates,151277900000.0,5748560.200000001,695878340.0,217.3913043478261,0.008260869565217393
Argentine,Oignons,196661270000.0,6353671.799999999,492792940.0,399.0748528174937,0.012893187552565178
Argentine,"Légumes, Autres",453833700000.0,19514849.1,1669444880.0,271.8470705064548,0.011689424031777558
Argentine,"Oranges, Mandarines",226916850000.0,4084503.3,888187780.0,255.48296780214653,0.004598693420438637
Argentine,Citrons & Limes,30255580000.0,453833.7,176145500.0,171.76470588235293,0.0025764705882352942
Argentine,Pamplemousse,30255580000.0,302555.80000000005,157909260.0,191.6010498687664,0.0019160104986876644
Argentine,Bananes,332811380000.0,4235781.200000001,532166640.0,625.3894080996885,0.007959501557632401
Argentine,Pommes,393322540000.0,2269168.4999999995,817315120.0,481.237322515213,0.0027763691683569975
Argentine,Ananas,15127790000.0,151277.90000000002,40202620.0,376.2886597938144,0.0037628865979381448
Argentine,Raisin,30255580000.0,302555.80000000005,43518300.0,695.2380952380952,0.006952380952380954
Argentine,"Fruits, Autres",211789060000.0,2420446.4000000004,507713500.0,417.14285714285717,0.004767346938775511
Argentine,Café,30255580000.0,2571724.3000000003,48906280.0,618.6440677966102,0.05258474576271187
Argentine,Feve de Cacao,75638950000.0,3025558.0000000005,40202620.0,1881.4432989690722,0.0752577319587629
Argentine,Thé,90766740000.0,21027628.1,209716760.0,432.80632411067194,0.10026679841897233
Argentine,Piments,15127790000.0,453833.7,3730140.0,4055.5555555555557,0.12166666666666667
Argentine,"Épices, Autres",15127790000.0,302555.80000000005,2486760.0,6083.333333333333,0.12166666666666669
Argentine,Bière,665622760000.0,5446004.3999999985,1833156580.0,363.10196699073026,0.0029708342753787015
Arménie,Viande de Bovins,123872970000.0,8660241.85,58527820.0,2116.4801627670395,0.1479679552390641
Arménie,Viande d'Ovins/Caprins,23905310000.0,1216997.6,8990540.0,2658.9403973509934,0.13536423841059603
Arménie,Viande de Suides,78235560000.0,2749110.65,28787590.0,2717.683557394002,0.09549638055842813
Arménie,Viande de Volailles,48897225000.0,4900588.55,39742950.0,1230.3370786516855,0.12330711610486891
Arménie,Abats Comestible,15212470000.0,2444861.2499999995,13664430.0,1113.289760348584,0.17892156862745096
Arménie,"Beurre, Ghee",38031175000.0,43464.2,5239520.0,7258.522727272727,0.008295454545454545
Arménie,Graisses Animales Crue,84755190000.0,239053.1,11401910.0,7433.4203655352485,0.020966057441253263
Arménie,Oeufs,48897225000.0,3727055.15,34801130.0,1405.0470487596235,0.10709580838323353
Arménie,Lait - Excl Beurre,381398355000.0,21579975.3,622282310.0,612.902454193178,0.03467875424580204
Arménie,Poissons Eau Douce,6519630000.0,1064872.9,9764560.0,667.6829268292682,0.10905487804878047
Arménie,Poissons Pelagiques,2173210000.0,271651.25,2470910.0,879.5180722891566,0.10993975903614457
Arménie,Blé,1112683520000.0,33163184.6,388796200.0,2861.8683001531394,0.08529709035222052
Arménie,Riz (Eq Blanchi),36944570000.0,717159.3,9466860.0,3902.51572327044,0.07575471698113208
Arménie,Seigle,1086605000.0,21732.1,357240.0,3041.6666666666665,0.06083333333333333
Arménie,Avoine,2173210000.0,97794.44999999998,1101490.0,1972.972972972973,0.08878378378378377
Arménie,"Céréales, Autres",15212470000.0,423775.95,5834920.0,2607.1428571428573,0.07262755102040816
Arménie,Pommes de Terre,89101610000.0,2108013.7,134262700.0,663.6363636363636,0.01570066518847007
Arménie,Miel,6519630000.0,10866.05,2083900.0,3128.5714285714284,0.005214285714285714
Arménie,Noix,19558890000.0,456374.1,6400550.0,3055.813953488372,0.07130232558139535
Arménie,Arachides Decortiquees,6519630000.0,315115.45,1190800.0,5475.0,0.264625
Arménie,Olives,3259815000.0,32598.15,2738840.0,1190.2173913043478,0.01190217391304348
Arménie,Huile de Tournesol,234706680000.0,43464.2,26346450.0,8908.474576271186,0.0016497175141242937
Arménie,Tomates,44550805000.0,2108013.7,262273700.0,169.86379114642452,0.008037457434733258
Arménie,Oignons,16299075000.0,575900.65,52305890.0,311.6107000569152,0.011010244735344338
Arménie,"Légumes, Autres",155384515000.0,7236789.299999999,724065940.0,214.59995066195214,0.009994655044815393
Arménie,"Oranges, Mandarines",4346420000.0,76062.35,14230060.0,305.43933054393307,0.0053451882845188285
Arménie,Bananes,1086605000.0,10866.05,2292290.0,474.02597402597405,0.00474025974025974
Arménie,Bananes plantains,5433025000.0,65196.3,7591350.0,715.6862745098039,0.008588235294117648
Arménie,Pommes,35857965000.0,86928.40000000001,73799830.0,485.88140379185154,0.0011778943122226705
Arménie,Dattes,1086605000.0,10866.05,446550.0,2433.3333333333335,0.024333333333333332
Arménie,Raisin,21732100000.0,206454.95,40308580.0,539.1432791728213,0.005121861152141803
Arménie,"Fruits, Autres",82581980000.0,1532113.0500000003,187074680.0,441.4385741565882,0.00818984723106302
Arménie,Café,5433025000.0,706293.25,12175930.0,446.21026894865525,0.058007334963325184
Arménie,Feve de Cacao,40204385000.0,488972.25,6817330.0,5897.379912663755,0.07172489082969433
Arménie,Bière,9779445000.0,97794.44999999998,19231420.0,508.5139318885449,0.005085139318885448
Arménie,Aliments pour enfants,2173210000.0,76062.35,476320.0,4562.5,0.1596875
Australie,Viande de Bovins,894620475000.0,109740111.6,790393980.0,1131.8665091553455,0.13884229178972238
Australie,Viande d'Ovins/Caprins,570853065000.0,28116643.5,230395410.0,2477.710233029382,0.12203647416413374
Australie,Viande de Suides,945741645000.0,48479909.55000001,563500020.0,1678.334714167357,0.08603355426677715
